014809241	|||	eng			DOBIE, Rowland.		The History of the United Parishes of St. Giles in the fields and St. George Bloomsbury. Combining strictures on their parochial government, etc. [electronic resource]		London, 1829.					lsidyv3927f928
014809508	|||	fre			DUBOIS, Marcel, Maître à l'Ecole normale supérieure de Sèvres, and GUY (Camille)		Album géographique. [With illustrations.] [electronic resource]		Paris, 1896-1906.			GUY, Camille.		lsidyv367b8e9d -- lsidyv3ce9e53b -- lsidyv370725c4
014809543	|||	fre			DUFRÉNOY, Pierre Armand.		[Traité de Minéralogie.] [electronic resource]	Deuxième édition, ... augmentée.	Paris, 1855-56.					lsidyv3bb99eb9 -- lsidyv3cb41121 -- lsidyv3cb42ba4 -- lsidyv3cdad91a -- lsidyv2c26eae6
014809559	|||	eng					The Statistical Account of Dumbartonshire. By the Ministers of the respective Parishes, etc. [With a map.] [electronic resource]		Edinburgh ; London : W. Blackwood, 1841.					lsidyv3c32ad0b
014809561	|||	eng			DUMONT, P.		Monte-Carlo. Le Prince rouge et noir (Albert Honoré Charles, Prince de Monaco) et sa cour. Nouvelle édition. [electronic resource]		Paris, [1892]					lsidyv3c031171
014809562	|||	fre			DUMONT D'URVILLE, Jules Sébastien César.		Histoire générale des Voyages par D. d'U., d'Orbigny, Eyriès et A. Jacobs. [electronic resource]		Paris, 1859.					lsidyv367bdb2c -- lsidyv3ceaa2d6 -- lsidyv36065128 -- lsidyv364d2597
014809677	|||	eng			Earwaker, J. P. (John Parsons), 1847-1895.		The History of the Ancient Parish of Sandbach, Co. Chester, including the two Chapelries of Holmes Chapel and Goostrey, etc. [electronic resource]		[London] : For private circulation, 1890.					lsidyv3c31c581
014809790	|||	eng			Edwards, H. Sutherland (Henry Sutherland), 1828-1906.		Old and New Paris. Its history, its people, and its places ... With numerous illustrations. [electronic resource]		London : Cassell & Co., 1894, [1892-94].					lsidyv3bbac19d
014809829	|||	fre			EDWARDS, Richard, of Beyrout.		La Syrie-1840-1862-Histoire, politique, etc. [electronic resource]		Paris, 1862.					lsidyv2b430031
014809989	|||	eng				England.	A Collection of Acts of Parliament relating to the Local Government, &c. of the parishes of St. Margaret and St. John the Evangelist, Westminster, with copies of the instruments, for ascertaining the district and boundaries of the said Parish of St. John, and for appointing a select vestry therein, and an appendix, etc. [electronic resource]		Westminster : F. Hayden, 1837.					lsidyv3c1b0e9e
014809990	|||	eng				England.	[6 Geo. IV.] Newbury and Speenhamland Improvement Act, with a copious alphabetical index: and a translation (by W. Illingworth) of the Charter of Incorporation of the Borough of Newbury. (An Act for lighting, watching, paving, cleansing and improving the Streets, Highways, and Places, within the Borough Town and Parish of Newbury, and the Tithing or Hamlet of Speenhamland, in the Parish of Speen, in the County of Berks.). [electronic resource]		Newbury : M. P. Price, 1825.					lsidyv2b304ab0
014810100	|||	eng				Great Britain. Commissioners for Inquiring Concerning Charities.	An Account of Public Charities in England and Wales, abridged from the reports of His Majesty's Commissioners on Charitable Foundations, with notes, and comments. By the Editor of the “Cabinet Lawyer” [J. W. i.e. John Wade]. vol. 1. [electronic resource]		London : W. Simpkin and R. Marshall, 1828.			J. W. -- WADE, John, Vice-President of the Historical Section of the Institut d'Afrique” of Paris.		lsidyv39069619
014810128	|||	eng				Working Men's Channel Tunnel Delegation (ENGLAND)	The Channel Tunnel and Industrial Opinion. Deputation of English workmen to Paris, etc. [electronic resource]		London : William Bassett, 1883.					lsidyv3cd9b96f
014810222	|||	eng			EUSTACE, John Chetwode.		A letter from Paris [historical and descriptive] to G. Petre, Esq. [electronic resource]		London, 1814.					lsidyv3bcd0059
014810226	|||	eng			EUSTACE, John Chetwode.		[A Classical Tour through Italy ... Fourth edition, ... illustrated with a map of Italy, plans, etc.] [electronic resource]	[Another edition.] From the sixth London edition.	Paris, 1837.					lsidyv3bf369da -- lsidyv3bf373df
014810248	|||	eng			EVANS, John, LL.D., of Islington.		An Excursion to Windsor in July 1810, through Battersea ... and Hampton Court ... Also a Sail down the River Medway, July, 1811, from Maidstone ... to the Nore, upon the opening of the oyster beds. To which is annexed, A Journal of a Trip to Paris ... 1816, by way of Ostend ... and Waterloo, embellished with wood cuts by John Evans, jun. [electronic resource]		London : Sherwood, Neely & Jones, 1817.					lsidyv3c4b8d46
014810254	|||	eng			EVANS, Thomas C., of Llangynwyd, called Cadrawd.		History of Llangynwyd parish, with illustrations. [electronic resource]		Llanelly : “Llanelly and County Guardian” Office, 1887.					lsidyv2b316fb2
014810290	|||	eng			EYRE, Edmund John.		Observations made at Paris during the Peace; and remarks in a tour from London to Paris through Picardy, aud to England by the route for Normandy, etc. [electronic resource]		Bath, 1803.					lsidyv3bece679
014810417	|||	eng			FAULKNER, Arthur Brooke, Sir.		Rambling notes and reflections, suggested during a visit to Paris in the winter of 1826-1827. [electronic resource]		London, 1827.					lsidyv3c916bf2
014810456	|||	eng			FELLOWES, William Dorset.		Paris during the interesting month of July, 1815, a series of letters, addressed to a friend in London. [electronic resource]		London, 1815.					lsidyv3bebc247 -- lsidyv3cb10d4b
014810457	|||	eng			FELLOWES, William Dorset.		A Visit to the Monastery of La Trappe, in 1817; with notes taken during a tour through Le Perche, Normandy, ... and the environs of Paris ... Illustrated with numerous coloured engravings, etc. [electronic resource]		London, 1818.					lsidyv3bec5bb0
014810551	|||	eng			FERNIE, John, Minister of Dunfermline.		A history of the town and parish of Dunfermline. [electronic resource]		Dunfermline, 1815.					lsidyv39291adb
014810574	|||	und			Féval, Paul, 1817-1887		“I am here!” The Duke's Motto; or, the Little Parisian. [Translated from “Le Petit Parisien,” by H. Ll. Williams.] [electronic resource]		New York : R. M. de Witt, [1863.].			WILLIAMS, Henry Llewellyn.		lsidyv34ff3f86
014810602	|||	eng			FIELDING, Ch. Stuart.		[The Illustrated English and American Paris Guide. With a new map of Paris.] [electronic resource]	[Another edition.]	Paris, [1858]					lsidyv3bec530a
014810799	|||	eng			FISHWICK, Henry.		The History of the Parish of Rochdale in the county of Lancaster. [electronic resource]		Rochdale : J. Clegg, 1889.					lsidyv2b5abcdf -- lsidyv359b8aba
014810958	|||	eng			FOOTMAN, John.		History of the Parish Church of Saint Michael and All Angels, Chipping Lambourn. [electronic resource]		London : E. Stock, 1894.		Parish Church of Saint Michael and All Angels (Lambourn, England)			lsidyv3c426bab
014810965	|||	eng			FORBES, Frederick Edwyn.		[Dahomey and the Dahomans: being the journals of two missions to the King of Dahomey.] [electronic resource]	[Another edition.]	Paris, 1851.					lsidyv3c5980a6
014811128	|||	eng				France.	Travels in France during the years 1814-15. Comprising a residence at Paris, during the stay of the allied armies, and at Aix, at the period of the landing of Bonaparte. [vol. 1 by Sir Archibald Alison, William P. Alison and John Hope. vol. 2 by Alexander Fraser Tytler.] [electronic resource]		Edinburgh : Macredie, Skelly & Muckersy, 1815.			ALISON, Archibald, Sir, 1st Bart. -- HOPE, John, Right Hon., Lord Justice Clerk. -- TYTLER, Alexander Fraser, Hon. -- TYTLER, Alexander Fraser, Lord Woodhouselee. -- Napoleon I, Emperor of the French, 1769-1821.		lsidyv3bcc82c5 -- lsidyv3beb200b
014811130	|||	eng				France.	Two Sketches of France, Belgium, and Spa, in two tours during the summers of 1771 and 1816; with a portrait of Napoleon's guide at Waterloo. By the author of Letters from Paris in 1802, 3 [i.e. Stephen Weston]. [electronic resource]		London, 1817.			WESTON, Stephen, F.R.S.		lsidyv38f70684
014811133	|||	fre			FRANCE, Hector.		Sac au dos à travers l'Espagne ... Deuxième mille. [electronic resource]		Paris, 1888.					lsidyv3bfa4b56
014811210	|||	eng			FRASER, William Ruxton.		History of the Parish and Burgh of Laurencekirk. [electronic resource]		Edinburgh : W. Blackwood & Sons, 1880.					lsidyv2ae6df9d
014811211	|||	eng			FRASER, William Ruxton.		St. Mary's of Old Montrose, or parish of Maryton. [electronic resource]		Edinburgh ; London : W. Blackwood & Sons, 1896.					lsidyv2ae48fd9
014811230	|||	eng			FREEMAN, Edward Vere.		Notes on the History of the Parish of West Anstey, North Devon, with a list of birds and flora. [electronic resource]		London : Vacher & Sons, [1895?]					lsidyv2b2e1280
014811243	|||	und					French Pictures in English Chalk. By the author of “The Member for Paris” [E. C. G. Murray]. [electronic resource]		2 series. London, Beccles [printed], 1876-78.			MURRAY, Eustace Clare Grenville.		lsidyv3b3c682a -- lsidyv3b3c7223
014811248	|||	eng			FRESHFIELD, Edwin, LL.D.		Some remarks upon the Book of Records and history of the parish of St. Stephen, Coleman Street, in the City of London. Communicated to the Society of Antiquaries. (From the Archaeologia, Vol. L.). [electronic resource]		Westminster : Nichols & Sons, 1887.					lsidyv3bda7d4d
014811287	|||	eng			FRY, Katharine.		History of the parishes of East and West Ham ... Edited and revised by G. Pagenstecher. [electronic resource]		London : Printed for private circulation, 1888.			PAGENSTECHER, G., Dr.		lsidyv3c22bc91
014811371	|||	fre			GALLETTI, Jean Ange.		Histoire illustrée de la Corse, contenant environ trois cents dessins représentant divers sujets de géographie et d'histoire naturelle, les costumes anciens et modernes, etc. [electronic resource]		Paris, 1863, [1863-66?], etc.					lsidyv3ced3955
014811381	|||	und			Galt, John, 1779-1839.		Annals of the Parish and the Ayrshire Legatees ... Illustrated by C. E. Brock. With an introduction by Alfred Ainger. [electronic resource]		London : Macmillan & Co., 1895.			Ainger, Alfred, 1837-1904. -- BROCK, Charles Edmund.		lsidyv3a23a1a6
014811408	|||	eng			GARDINER, Marguerite, Countess of Blessington.		The Idler in Italy. [electronic resource]		Paris : A. & W. Galignani & Co., 1839.					lsidyv3bf4550f
014811409	|||	und			GARDINER, Marguerite, Countess of Blessington.		[The Lottery of Life.] [electronic resource]	[Another edition.]	Paris, 1842.					lsidyv39687b41
014811425	|||	fre			GARNIER, Marie Joseph Francis.		De Paris au Tibet; notes de voyage. [Edited, with a “Notice sur F. Garnier,” by L. Garnier.] Ouvrage contenant 40 gravures et une carte. [electronic resource]		Paris, 1882.			GARNIER, Léon, Editor.		lsidyv3c689657
014811472	|||	fre			GAULLE, Jules de.		Nouvelle Histoire de Paris et de ses environs, ... avec des notes et une introduction par C. Nodier, etc. [With illustrations.] [electronic resource]		Paris ; Meulan [printed], 1839-41.			NODIER, Jean Emmanuel Charles.		lsidyv36559bad -- lsidyv3ceb481a -- lsidyv36558b6c -- lsidyv3655bf4c -- lsidyv3655cf15
014811513	|||	und			Gellie, Mary E.		Raffans Folk: a story of a Highland parish. [electronic resource]		London : Innes & Co., 1891.					lsidyv3a9f5e93
014811784	|||	eng			GODFREY, John Thomas.		The history of the parish and Priory of Lenton, in the county of Nottingham. [electronic resource]		London : Bemrose & Sons , 1884 (Derby [printed])					lsidyv3c35c4a4
014811806	|||	und			Goldsmith, Oliver, 1730?-1774		The miscellaneous works of Oliver Goldsmith, with an account of his life and writings ... A new edition ... Edited by Washington Irving. [electronic resource]		A. & W. Galignani; Jules Didot : Paris, 1825.	(Collection of English literature.)		IRVING, Washington.		lsidyv35022bec -- lsidyv350264c4 -- lsidyv35023e3e -- lsidyv35025103
014811807	|||	und			Goldsmith, Oliver, 1730?-1774		The miscellaneous works of Oliver Goldsmith, with an account of his life and writings. Edited by Washington Irving. [electronic resource]		Baudry’s European Library, etc. : Paris, 1837.	(Collection of ancient and modern British authors. vol. 150-153.)		IRVING, Washington.		lsidyv3963f62e -- lsidyv39641474 -- lsidyv397469c5 -- lsidyv39640224
014811882	|||	und			Gore, Mrs. (Catherine Grace Frances), 1799-1861.		Greville; or, a season in Paris. [electronic resource]		Paris, 1841.					lsidyv396888f2
014812012	|||	eng			GRANT, James, Editor of the “Morning Advertiser.”.		Paris and its People. [electronic resource]		London, 1844.					lsidyv3bc71ff7
014812172	|||	eng			GREENSHIELDS, John Blackwood.		Annals of the parish of Lesmahagow. [electronic resource]		Edinburgh, 1864.					lsidyv2af53318
014812302	|||	eng			GRIGNON, Pierre Clement.		La Scava; or, Some account of an excavation of a Roman town on the hill of Chatelet, in Champagne, between St. Dizier and Joinville, discovered in the year 1772 [an abridged translation of P. C. Grignon's “Bultin [sic] des fouilles ... d'une ville romaine, sur la petite montaigne du Chatelet”]: to which is added, a journey to the Simplon by Lausanne, and to Mont Blanc, through Geneva. By the author of “Letters from Paris in 1791-2” [i.e. Stephen Weston], etc. [electronic resource]		London : Baldwin, Cradock & Joy, 1818.					lsidyv3cb04dbe
014812331	|||	eng			GROSSART, William.		Historic Notices and Domestic History of the Parish of Shotts. [electronic resource]		Glasgow : Aird & Coghill, 1880.					lsidyv3c40f8ba
014812375	|||	fre			GUILLEMIN, Alfred.		L'Égypte actuelle, son agriculture et le percement de l'Isthme de Suez. [electronic resource]		Paris, 1867.					lsidyv2b4e82c6
014812377	|||	fre			GUILLOT, Adolphe.		Paris qui souffre. La basse Geôle du Grand Châtelet et les Morgues modernes ... Avec une préface par Ernest Daudet. [electronic resource]		Paris, 1887.			DAUDET, Ernest.		lsidyv3ced2441
014812380	|||	eng			Guinot, Eugène, 1812-1861.		A Summer at Baden-Baden ... illustrated by T. Johannot, E. Lamy, etc. [electronic resource]		London, Paris [printed, 1853].			Johannot, Tony, 1803-1852. -- Lami, Eugène Louis, 1800-1890.		lsidyv3bbd4b42
014812397	|||	und			GUNTER, Archibald Clavering.		A Princess of Paris: a novel. [electronic resource]		London : G. Routledge & Sons, 1894.					lsidyv396a6ba9
014812496	|||	und			HAKE, Alfred Egmont.		Paris Originals ... With ... etchings by L. Richeton. [electronic resource]		London, 1878.			Richeton, Léon.		lsidyv2afe8802
014812547	|||	eng			HALL, James, of Nantwich.		A history of the town and parish of Nantwich, or Wich-Malbank, in the county palatine of Chester. [electronic resource]		Nantwich : Printed for the Author, 1883.					lsidyv2b01d375
014812631	|||	eng			HANMER, John, Baron Hanmer.		Notes and Papers to serve for a Memorial of the parish of Hanmer in Flintshire. ... Second edition. [electronic resource]		Westminster, 1872.					lsidyv2ae0c014
014812660	|||	fre			HARCOURT, Henri d., Duke.		L'Égypte et les Egyptiens. [electronic resource]		Paris, 1893.					lsidyv2b4f7be5
014812662	|||	eng			HARCOURT, Leveson Vernon.		A Farewell Address to the parish of Stokesley. [electronic resource]		Stokesley : Printed at the office of J. S. Pratt, 1835.					lsidyv301933ee
014812736	|||	eng			HARE, Augustus John Cuthbert.		Paris. [electronic resource]		London : Smith, Elder & Co., 1887.					lsidyv3c029867
014812749	|||	eng			HARGREAVES, Thomas, F.A.S.		A Voyage round Great Britain; with short views of Aberdeen, Balmoral, ... Fécamp, Havre and Paris. [electronic resource]		London : Sampson Low & Co., 1884.					lsidyv3c46e306
014812788	|||	eng			HARRIS, John, of the Kent Archæological Society.		The Parish of Erith in ancient and modern times ... With numerous illustrations. [electronic resource]		London : Mitchell & Hughes, 1885.					lsidyv3c1bfe2e
014812824	|||	eng			HARRISON, Wilmot.		Memorable Paris Houses ... With ... illustrations ... by Paris artists. [electronic resource]		London : Sampson Low & Co., 1893.					lsidyv3beba86a
014812882	|||	eng			Haslewood, Francis, 1840-1900.		The Parish of Chislet, Kent. Its monuments, vicars and parish officers, etc. [electronic resource]		Ipswich : Privately printed, 1887.					lsidyv3c4a4cc4
014812925	|||	eng					Haverfordwest and its Story; with Old Pembrokeshire Parishes, their traditions, histories and memories. (Old Pembrokeshire Parishes in the Hundred of Roose. By Christopher Cobbe-Webbe [pseudonym of John Brown, writer on Pembrokeshire].) [The whole work by J. Brown.] [electronic resource]		Haverfordwest : Llewellyn Brigstocke, 1882.			BROWN, John, Writer on Pembrokeshire. -- WEBBE, Christopher Cobbe, pseud. [i.e. John Brown.]		lsidyv2b3383fc
014812973	|||	und			HAYENS, Herbert.		Paris at Bay. A story of the siege, etc. [electronic resource]		London : Blackie & Son, [1897.].					lsidyv39c6d2aa
014813103	|||	eng			HENDERSON, John Alexander.		History of the parish of Banchory-Devenick ... With illustrations by William Taylor. [electronic resource]		Aberdeen : D. Wyllie & Son, 1890.			TAYLOR, William, Artist.		lsidyv3c407f7b -- lsidyv3c316d80
014813137	|||	eng			Henry, Stuart.		Paris Days and Evenings ... With ... illustrations. [electronic resource]		London : T. F. Unwin, 1896.					lsidyv3bba66f5
014813167	|||	und			Henty, G. A. (George Alfred), 1832-1902		A Woman of the Commune. A tale of two sieges of Paris. [electronic resource]		London : F. V. White & Co., 1895.					lsidyv3a2dcf3e
014813199	|||	und			HÉRICAULT, Charles d', [i.e. Charles Joseph de Ricault.]		1794. A Tale of the Terror. From the French (“Les Aventures de Deux Parisiennes pendant la Terreur”) ... by Mrs. C. Hoey. [electronic resource]		Dublin : Gill & Son, 1884.			HOEY, Frances Cashel, Mrs.		lsidyv39af17a1
014813219	|||	fre					Lillebonne (Juliabona ou Juliobona). [electronic resource]		Paris, 1897.					lsidyv3ceb1e65
014813239	|||	eng			HERVEY, Thomas, Rector of Colmer.		A history of the united parishes of Colmer and Priors Dean ... [electronic resource]		Colmer : Printed for private circulation, 1880.					lsidyv3c203679
014813240	|||	eng			HERVEY, Thomas, Rector of Colmer.		The history of the parishes and manor of Colmer and Priors Dean in the County of Southampton. [electronic resource]		Colmer : Privately printed, 1891.					lsidyv3c2152cd
014813329	|||	und			HILL, Pascoe Grenfell.		Modern British Poesy; a comparison between Poets who flourished during the latter half of the 18th century and those of the 19th century: with Biographical Sketches. [electronic resource]		London, 1856.					lsidyv34621809
014813427	|||	und			Hocking, Joseph.		“And shall Trelawney die?” and The Mist on the Moors. Being romances of the parish of Altarnun in the county of Cornwall. [electronic resource]		London : J. Bowden, 1897.					lsidyv39b8860a
014813507	|||	eng			Holcroft, Thomas, 1745-1809		[Travels from Hamburg, through Westphalia, Holland, and the Netherlands, to Paris.] [electronic resource]	[Another edition.] Abridged by J. Fulton.	Glasgow, 1804.			FULTON, John, of Glasgow.		lsidyv3bb7059c
014813534	|||	eng			HOLLAND, John, of Sheffield.		The History, antiquities, and description of the town and parish of Worksop, in the County of Nottingham. [electronic resource]		Sheffield, 1826.					lsidyv3c353163
014813636	|||	und			Hook, Theodore Edward, 1788-1841.		[Gilbert Gurney. [A novel.] By ... [T. H.]] [electronic resource]	[Another edition.]	Paris, 1836.					lsidyv39557323
014813637	|||	und			Hook, Theodore Edward, 1788-1841.		[Jack Brag. [A novel.] By ... [T. E. Hook.]] [electronic resource]	[Another edition.]	Paris : A. and W. Galignani and Co., 1837.					lsidyv39689192
014813877	|||	mul	$aeng$afre$adut		HUARD, Abbé.		De Paris à Jérusalem; impressions & souvenirs du VIme. Pélerinage de Pénitence. [electronic resource]		Lille, 1888.					lsidyv2b47d208
014813894	|||	eng			Hudson, William, 1837-1931.		History of the Parish of St. Peter Permountergate, Norwich. pt. 1. [electronic resource]		Norwich : A. H. Goose, 1889.					lsidyv2b589a8f
014813933	|||	fre			HUGO, Jean Abel, Count.		France pittoresque, ou description ... des départements et colonies de la France ... pur A. H. [electronic resource]		Paris, 1838.					lsidyv3ceb6b7d -- lsidyv3617bb4c -- lsidyv3659a2da
014814061	|||	fre			HURABIELLE, Jean.		Au Pays du Bleu. Biskra et les oasis environnantes. [electronic resource]		Paris, 1899.					lsidyv2b4960f9
014814074	|||	eng			HUSSEY, Arthur.		Chronicles of Wingham. Being a contribution towards the history of the parish. Compiled from various works. [electronic resource]		Canterbury : J. A. Jennings, 1896.					lsidyv3c1d33c0
014814342	|||	eng			JACOB, John, of Guernsey.		Annals of some of the British Norman Isles constituting the Bailiwick of Guernsey, etc. pt. 1. [electronic resource]		Paris, 1830.					lsidyv30711ac0 -- lsidyv3c238bcd
014814392	|||	und			James, G. P. R. (George Payne Rainsford), 1801?-1860		[A Book of the Passions, ... illustrated with ... engravings from drawings by the most eminent artists, under the superintendence of ... C. Heath.] [electronic resource]	[Another edition.] To which are added other tales by the same author.	Paris, 1839.					lsidyv39ad81b5
014814544	|||	und			Jerome, Jerome K. (Jerome Klapka), 1859-1927		Trois Hommes dans un Bateau ... Traduit de l'anglais par Henri Bouissou. Illustré de 20 gravures, etc. [electronic resource]		Paris, [1894.]			BOUISSOU, Henri.		lsidyv3afbc1c0
014814550	|||	eng			JERROLD, William Blanchard.		At Home in Paris: and a trip through the vineyards to Spain, etc. [electronic resource]		London, 1864.					lsidyv3bec12cc
014814551	|||	eng			JERROLD, William Blanchard.		At Home in Paris: at Peace and at War. [electronic resource]		London, 1871.					lsidyv3c03950d
014814552	|||	eng			JERROLD, William Blanchard.		At Home in Paris. [Edited by E. D. and S. Jerrold.] [electronic resource]		London : W. H. Allen & Co., 1884.			JERROLD, Evelyn Douglas. -- JERROLD, Sidney.		lsidyv3c0345f7 -- lsidyv3c035f57
014814601	|||	fre			JOANNE, Adolphe Laurent, and ISAMBERT (Emile)		Itinéraire descriptif, historique, et archéologique de l'Orient ... accompagné de 11 cartes et de 19 plans. [electronic resource]		Paris, 1861.			ISAMBERT, Émile.		lsidyv3e6df0f5
014814736	|||	eng			JONES, James P., of Tettenhall.		A History of the parish of Tettenhall, in the county of Stafford. [With plates.] [electronic resource]		London : Simpkin & Marshall, 1894.					lsidyv3c1de37e
014814757	|||	und			Jonson, Ben, 1573?-1637.		Contemporains de Shakspeare. B. J., traduit par E. Lafond, précédé d'une notice sur la vie et les œuvres de B. J. [electronic resource]		Paris, 1863.			LAFOND, Ernest.		lsidyv3498393f -- lsidyv34982af1
014814767	|||	eng			JORDAN, S.		Album to the course of lectures on metallurgy at the Central School of Arts and Manufactures of Paris ... Description of the plates, etc. [Translated from the French.] [electronic resource]		Paris, 1877.					lsidyv3cb6331a
014814770	|||	eng			JOURDIER, Auguste.		Globe-Trotting. [electronic resource]		Paris, 1894.					lsidyv32c4f8f7
014814781	|||	und			JUBINAL, Michel Louis Achille.		Jongleurs et Trouvères, ou choix de saluts, epitres, rêveries et autres pièces légères des XIII. et XIV. siècles, publiée pour la première fois, par A. J., d'après les manuscrits de la Bibliothèque du Roi. [electronic resource]		Paris, 1835.					lsidyv3423c28e
014814809	|||	fre			KARAǴORǴEVIĆ, Božidar, Prince.		Notes sur l'Inde. Avec 30 illustrations. [electronic resource]		Paris, [1899]					lsidyv392d96b0
014814879	|||	und					Keeping Afloat; or, the Meeting at the Morgue. A novel. [electronic resource]		London : C. J. Skeet, 1863.				Morgue (PARIS)	lsidyv31a79ea6
014814972	|||	eng			KENNEDY, John, Vicar of St. Catherine's, Leyton.		A History of the Parish of Leyton, Essex. With maps, etc. [electronic resource]		Leyton : Phelps Bros., 1894.					lsidyv2b5ad529
014815342	|||	eng			L., F.		[The Paris Estafette.] Pilferings from the Paris and Dover Post-Bag, etc. [The dedication signed: F. L., i.e. F. Lloyd?] [electronic resource]		London : George Routledge, 1843.			LLOYD, Francis, Banker.		lsidyv3bec750f
014815360	|||	und			LACOUR, Jacques Louis.		Bertrand du Guesclin, poème en sept chants. [With plates.] [electronic resource]		Paris, 1847.					lsidyv341e480a
014815361	|||	fre			LACOUR, Raoul.		L'Égypte d'Alexandrie à la seconde Cataracte ... Ouvrage orné de gravures, etc. [Edited by L. Filhos.] [electronic resource]		Paris, 1871.			FILHOS, L.		lsidyv2b51383b
014815381	|||	eng					Gallic Gleanings ... Letters descriptive of two excursions to the French metropolis and the Parisian Peace Congress, 1849 ... By a Lady. [electronic resource]		London : C. Gilpin, [1849]					lsidyv3c02e0c8
014815417	|||	fre			Lamartine, Alphonse de, 1790-1869.		Souvenirs, impressions, pensées et paysages, pendant un voyage en Orient (1832, 33) ou notes d'un voyageur. [electronic resource]		Paris, 1835.					lsidyv3cbc7076 -- lsidyv3cab0421
014815612	|||	eng			LAWRENCE, James, of Keith.		History of the Mortified Lands of Edinaich, in the Parish of Keith, etc. [electronic resource]		Elgin : Courant & Courier Office, 1884.					lsidyv2b3066d6
014815618	|||	eng			Lawson, Emily M.		The Nation in the Parish, or, records of Upton-on-Severn; with a ... chapter on the Castle of Hanley ... illustrations by C. Cattermole and G. R. Clarke; and a glossary of ... local words and phrases by R. Lawson. [electronic resource]		London : Houghton & Gunn, 1884.			CATTERMOLE, Charles. -- CLARKE, George R., Illustrator.		lsidyv3c0ff256
014815666	|||	eng			LEBASTEUR, H., Engineer.		The Metals at the Paris International Exhibition of 1878: their resisting properties, and their uses in railway plant. [electronic resource]		London ; Paris [printed], 1880.					lsidyv3cb63fb0
014815676	|||	fre			LECOMTE, François Denis.		Voyage pratique au Japon. [electronic resource]		Paris, 1893.					lsidyv3c8ca5ef
014815677	|||	fre			LECOQ, Henri.		Description pittoresque de l'Auvergne. L'Indicateur d'Auvergne, etc. (Le Mont-Dore et ses environs, etc.-Vichy et ses environs, etc.) Livr. 1-3. [electronic resource]		Paris, Clermont-Ferrand [printed], 1835, 36.					lsidyv3cb11c53
014815680	|||	eng			LEE, Alfred Theophilus.		The History of the town and parish of Tetbury, in the county of Gloucester. [electronic resource]		London, Exeter printed, 1857.					lsidyv3c0e6c7d
014815711	|||	und			LEE, Nathaniel.		The Massacre of Paris: a tragedy [in five acts and in verse]. [electronic resource]		London : R. Bentley and M. Magnes, 1690.					lsidyv345d99fe
014815788	|||	eng			LEIGH, W. H., of the African Institution of Paris.		Reconnoitering Voyages and Travels, with adventures in the New Colonies of South Australia, ... including visits to the Nicobar and other islands of the Indian Seas, Calcutta, the Cape of Good Hope, and St. Helena, during the years 1836-38. Embellished by engravings. [electronic resource]		London, 1839.					lsidyv3c712be6
014815789	|||	und			LEIGH, W. H., of the African Institution of Paris.		The Emigrant: a tale of Australia. [electronic resource]		London, 1847.					lsidyv3957082f
014815809	|||	eng			LEMAISTRE, J. G.		[A Rough Sketch of Modern Paris, etc. [By J. G. L.]] [electronic resource]	Second edition.	London : J. Johnson, 1803.					lsidyv3c02c10f
014816172	fr 	eng			Coleridge, Samuel Taylor, 1772-1834.		The poetical works of Coleridge, Shelley, and Keats [electronic resource] : complete in one volume.		Paris : A. and W. Galignani, 1829.			Shelley, Percy Bysshe, 1792-1822. -- Keats, John, 1795-1821.		lsidyv30b36627
014816245	|||	und			Barlow, Joel, 1754-1812.		[The Columbiad. A poem.] [electronic resource]	[Another edition.] With the last corrections of the author.	Paris : F. Schoell, 1813.					lsidyv3351a151
014816394	|||	und			Byron, George Gordon Byron, Baron, 1788-1824		Œuvres de Lord Byron, traduites en vers français par Orby Hunter & Pascal Ramé. [electronic resource]		1-3. Paris, 1845.			HUNTER, Orby. -- RAMÉ, Pascal.		lsidyv338c0550
014816473	|||	und					Broken Chains; a poem ... By a Young Englishman. [electronic resource]		Paris : G. G. Bennis, 1832.					lsidyv2eb38a50
014816542	|||	und			Courtenay, John, 1738-1816.		The Present State of the Manners, Arts, and Politics, of France and Italy; in a series of poetical epistles, from Paris, Rome, and Naples, in 1792 and 1793: addressed to Robert Jephson, Esquire. [By J. Courtenay.] [electronic resource]		London : 10. G. G. & J. Robinson, 1794.			JEPHSON, Robert.	France.	lsidyv335331ea
014816560	|||	und			CRABBE, George, the Poet.		The Poetical Works of George Crabbe, etc. [electronic resource]		Paris : A. & W. Galignani & Co., [1835?].					lsidyv3080894a
014816697	|||	und			F., K.		The Presbyterian Lash: or, Noctroffs [i.e. Z. Crofton's] Maid whipt. A Tragy-comedy [in prose and verse]. As it was lately acted in the great roome at the Pye Tavern at Algate. By Noctroffe the Priest, and severall his parishioners at the eating of a chine of beefe. The first part. [A satire on Zachary Crofton, by K. F., i.e. Francis Kirkman.] [electronic resource]		London, 1661.			CROFTON, Zachary.		lsidyv3351bb48
014816855	|||	und			HENNET, Albert Joseph Ulpien.		Poétique Anglaise. [electronic resource]		Paris, 1806.					lsidyv38611f2a -- lsidyv2eb8cc35 -- lsidyv2eb4a06d
014816959	|||	und			JERVIS, Marian, Lady.		Gleanings. [Poems.] [electronic resource]		Paris, 1840.					lsidyv2eb93ecb
